time,seconds_elapsed,z,y,x
1680290790305411300,3.20041137695312,-0.770894467830658,-0.797807455062866,0.168598800897598
1680290790315411200,3.2104111328125,-0.783984422683715,-0.705793678760528,0.392699092626571
1680290790325411300,3.22041137695312,-0.798557937145233,-0.683645486831665,0.631617188453674
1680290790335411200,3.2304111328125,-0.780860304832458,-0.706439495086669,0.872594833374023
1680290790345414400,3.24041430664062,-0.750107586383819,-0.779062628746032,1.11626017093658
1680290790355411200,3.2504111328125,-0.687816798686981,-0.869837164878845,1.3370269536972
1680290790365411300,3.26041137695312,-0.596117198467254,-1.10144233703613,1.53684961795806
1680290790375412700,3.27041284179687,-0.483822733163833,-1.3693504333496,1.69239342212677
1680290790385411300,3.28041137695312,-0.382454007863998,-1.56454801559448,1.82744693756103
1680290790395417600,3.29041748046875,-0.282464087009429,-1.63640320301055,1.95820701122283
1680290790405412900,3.30041284179687,-0.220260545611381,-1.57765543460845,2.05674839019775
1680290790415411200,3.3104111328125,-0.134896501898765,-1.48236048221588,2.16752433776855
1680290790425411300,3.32041137695312,-0.00783652812242508,-1.38835704326629,2.24854254722595
1680290790435413000,3.3304130859375,0.119572505354881,-1.42200696468353,2.30624318122863
1680290790445411300,3.34041137695312,0.270892560482025,-1.50656819343566,2.3506269454956
1680290790455411200,3.3504111328125,0.370952278375625,-1.55922484397888,2.32722210884094
1680290790465411300,3.36041137695312,0.477731525897979,-1.63448333740234,2.31177592277526
1680290790475413000,3.3704130859375,0.581072449684143,-1.69356274604797,2.27959203720092
1680290790485416000,3.380416015625,0.648546874523162,-1.69612836837768,2.17499446868896
1680290790495411200,3.3904111328125,0.774402558803558,-1.6672955751419,2.10629820823669
1680290790505411300,3.40041137695312,0.889280140399932,-1.57865035533905,2.04306507110595
1680290790515411200,3.4104111328125,0.935740828514099,-1.40382063388824,1.84662818908691
1680290790525411300,3.42041137695312,0.980997204780578,-1.03859305381774,1.48864364624023
1680290790535411200,3.4304111328125,0.969320952892303,-0.400884687900543,0.947905778884887
1680290790545411300,3.44041137695312,1.04410827159881,0.579222440719604,0.155439019203186
1680290790555411200,3.4504111328125,1.09346628189086,0.225810691714286,-0.301016926765441
1680290790565412900,3.46041284179687,1.04419553279876,-0.710453748703002,-0.626974642276763
1680290790575411200,3.4704111328125,1.04131579399108,-0.944519817829132,-0.746006071567535
1680290790585411300,3.48041137695312,1.06287062168121,-0.791873335838317,-0.89126980304718
1680290790595411200,3.4904111328125,1.0482097864151,-0.781890034675598,-1.16579270362854
1680290790605411300,3.50041137695312,0.996408462524414,-0.916908740997314,-1.52183985710144
1680290790615412700,3.51041284179687,0.868999421596527,-1.10769069194793,-1.99211883544921
1680290790625412900,3.52041284179687,0.716230750083923,-1.17247724533081,-2.49550676345825
1680290790635411200,3.5304111328125,0.484101980924606,-1.38415086269378,-3.16196060180664
1680290790645411300,3.54041137695312,0.30342549085617,-1.63799154758453,-3.83942770957946
1680290790655411200,3.5504111328125,0.0599520578980445,-1.63521647453308,-4.53550004959106
1680290790665422300,3.56042236328125,-0.202161490917205,-1.72864389419555,-5.20818471908569
1680290790675411200,3.5704111328125,-0.479965537786483,-1.77780985832214,-5.89514636993408
1680290790685412900,3.58041284179687,-0.802327871322631,-1.90783679485321,-6.59160232543945
1680290790695411200,3.5904111328125,-1.1572231054306,-1.84573805332183,-7.25891160964965
1680290790705412900,3.60041284179687,-1.59427094459533,-1.44956576824188,-7.82575941085815
1680290790715413000,3.6104130859375,-2.12012124061584,-1.06536638736724,-8.29471206665039
1680290790725411300,3.62041137695312,-2.64591908454895,-0.806656241416931,-8.6835012435913
1680290790735412700,3.63041284179687,-3.1715075969696,-0.986931324005127,-8.94263076782226
1680290790745412900,3.64041284179687,-3.04163765907287,-1.82962870597839,-8.01985740661621
1680290790755416000,3.650416015625,-2.53510808944702,-0.605297625064849,-8.47603416442871
1680290790765412900,3.66041284179687,-3.1681215763092,-1.95518767833709,-8.66480922698974
1680290790775411200,3.6704111328125,-2.37340331077575,-1.82168734073638,-7.82211208343505
1680290790785412900,3.68041284179687,-1.67230463027954,0.637080073356628,-6.29601335525512
1680290790795411200,3.6904111328125,-2.46990275382995,3.97353863716125,-5.25523853302001
1680290790805411300,3.70041137695312,-3.64257192611694,5.41069507598876,-4.05268955230712
1680290790815411200,3.7104111328125,-3.91313290596008,4.68086814880371,-3.27500557899475
1680290790825411300,3.72041137695312,-3.60311007499694,3.20676326751709,-2.58101034164428
1680290790835411200,3.7304111328125,-3.16583538055419,1.33285558223724,-1.81468868255615
