time,seconds_elapsed,z,y,x
1680290849974560300,3.30256030273437,-0.979399979114532,-1.01600003242492,-0.505599975585937
1680290849984560400,3.31256030273437,-1.41559994220733,-1.21569991111755,-0.528400003910064
1680290849994560300,3.32256030273437,-2.01900005340576,-1.46859991550445,-0.494299978017807
1680290850004560400,3.33256030273437,-2.20009994506835,-1.55239999294281,-0.437799990177154
1680290850014560300,3.34256030273437,-1.92960000038146,-1.98999989032745,-0.0107999993488192
1680290850024562000,3.35256201171875,-1.69959998130798,-1.52439999580383,0.109099999070167
1680290850034564900,3.36256494140625,-2.33340001106262,-1.05929994583129,0.850600004196167
1680290850044560400,3.37256030273437,-2.49269986152648,-1.01010000705719,1.44889998435974
1680290850054560300,3.38256030273437,-2.63299989700317,-1.09420001506805,1.5083999633789
1680290850064560400,3.39256030273437,-2.73179984092712,-1.48140001296997,1.24519991874694
1680290850074560300,3.40256030273437,-2.61849999427795,-1.68989992141723,0.640899956226348
1680290850084563500,3.4125634765625,-2.85379981994628,-2.0595998764038,0.617999970912933
1680290850094560300,3.42256030273437,-3.37239980697631,-2.22619986534118,0.088699996471405
1680290850104560400,3.43256030273437,-3.13699984550476,-1.97269999980926,0.415699988603591
1680290850114560300,3.44256030273437,-3.79699993133544,-2.36129999160766,0.394299983978271
1680290850124560400,3.45256030273437,-3.40429997444152,-2.69059991836547,0.333700001239776
1680290850134560300,3.46256030273437,-3.82939982414245,-3.03349995613098,0.915799975395202
1680290850144560400,3.47256030273437,-5.24760007858276,-3.70689988136291,0.275099992752075
1680290850154560300,3.48256030273437,-5.86639976501464,-4.22259998321533,0.440499991178512
1680290850164560400,3.49256030273437,-6.84709978103637,-5.77880001068115,0.714899957180023
1680290850174560300,3.50256030273437,-8.84829998016357,-7.64259958267211,0.470599979162216
1680290850184560400,3.51256030273437,-11.9001998901367,-9.26200008392334,1.8755999803543
1680290850194561800,3.52256176757812,-15.6718997955322,-11.3921995162963,1.85029995441436
1680290850204560400,3.53256030273437,-19.5690994262695,-13.8982992172241,2.17829990386962
1680290850214560300,3.54256030273437,-21.5161991119384,-16.0613994598388,1.2418999671936
1680290850224560400,3.55256030273437,-22.3295001983642,-16.5916004180908,0.670499980449676
1680290850234560300,3.56256030273437,-23.2612991333007,-15.8217992782592,-0.926899969577789
1680290850244560400,3.57256030273437,-25.0423984527587,-15.4181995391845,0.647700011730194
1680290850254560300,3.58256030273437,-26.8596000671386,-14.4968996047973,4.10869979858398
1680290850264560400,3.59256030273437,-28.1334991455078,-12.914999961853,7.81669998168945
1680290850274560300,3.60256030273437,-25.9359989166259,-12.1792993545532,10.9811000823974
1680290850284560400,3.61256030273437,-23.0448989868164,-10.4340000152587,13.9946994781494
1680290850294560300,3.62256030273437,-18.2192001342773,-7.29979991912841,16.7604999542236
1680290850304560400,3.63256030273437,-12.2559995651245,-5.66769981384277,18.2369003295898
1680290850314560300,3.64256030273437,-3.54079985618591,-4.33759975433349,18.5219001770019
1680290850324560400,3.65256030273437,6.69039964675903,-1.78479993343353,20.0429000854492
1680290850334560300,3.66256030273437,12.9678993225097,-2.12629985809326,16.9464988708496
1680290850344560400,3.67256030273437,18.2295989990234,1.04970002174377,10.7025995254516
1680290850354563300,3.68256323242187,2.38469982147216,-0.66509997844696,-0.817299962043762
1680290850364562000,3.69256201171875,55.0688972473144,-6.76199960708618,0.864299952983856
1680290850374560300,3.70256030273437,14.8141994476318,-9.4931993484497,3.5670998096466
1680290850384560400,3.71256030273437,46.1662979125976,-13.2785997390747,-3.99489998817443
1680290850394561800,3.72256176757812,19.7321987152099,-15.6895999908447,-13.6557998657226
1680290850404560400,3.73256030273437,37.021499633789,-17.2859001159667,-19.3969993591308
1680290850414560300,3.74256030273437,15.650499343872,-15.497200012207,-4.70109987258911
1680290850424560400,3.75256030273437,8.82899951934814,-3.71019983291625,16.8608989715576
1680290850434560300,3.76256030273437,13.2834997177124,-3.21569991111755,8.44279956817627
1680290850444560400,3.77256030273437,9.62669944763183,-11.8322992324829,-6.63800001144409
1680290850454560300,3.78256030273437,4.36749982833862,-13.2076997756958,-14.7746992111206
1680290850464560400,3.79256030273437,6.11609983444213,-11.4987993240356,-14.3302993774414
1680290850474560300,3.80256030273437,7.54180002212524,-10.8772993087768,-11.6162996292114
1680290850484560400,3.81256030273437,7.55690002441406,-10.5796995162963,-8.76679992675781
1680290850494561800,3.82256176757812,4.89089965820312,-11.6019992828369,-7.15109968185424
1680290850504560400,3.83256030273437,2.3782000541687,-12.2664995193481,-8.50799942016601
1680290850514560300,3.84256030273437,2.09539985656738,-11.7782001495361,-10.02769947052
1680290850524560400,3.85256030273437,2.2369999885559,-10.1350994110107,-10.1946992874145
1680290850534560300,3.86256030273437,2.1473000049591,-9.13869953155517,-9.45819950103759
1680290850544563500,3.8725634765625,2.42899990081787,-8.77159976959228,-8.49930000305175
1680290850554560300,3.88256030273437,1.97459995746612,-8.64939975738525,-7.69569969177246
1680290850564560400,3.89256030273437,2.50209999084472,-7.81749963760376,-7.29889965057373
1680290850574560300,3.90256030273437,2.82749986648559,-7.06189966201782,-6.74659967422485
1680290850584560400,3.91256030273437,2.84920001029968,-6.39109992980957,-5.7918996810913
1680290850594560300,3.92256030273437,2.16999983787536,-5.62789964675903,-5.2947998046875
1680290850604560400,3.93256030273437,1.86179995536804,-5.24270009994506,-5.01709985733032
1680290850614560300,3.94256030273437,2.78849983215332,-5.30889987945556,-4.87139987945556
1680290850624560400,3.95256030273437,2.6483998298645,-5.49419975280761,-4.20059967041015
1680290850634560300,3.96256030273437,2.91400003433227,-4.99569988250732,-3.44579982757568
1680290850644560400,3.97256030273437,2.48079991340637,-4.27040004730224,-2.24930000305175
1680290850654560300,3.98256030273437,1.34309995174407,-3.85089993476867,-1.23799991607666
1680290850664560400,3.99256030273437,1.00699996948242,-3.62069988250732,-0.875899970531463
