time,seconds_elapsed,z,y,x
1.68029E+18,1.278880615,0.119704311,-0.752430771,1.81511407
1.68029E+18,1.288955566,-0.184498416,-0.475313619,2.260354331
1.68029E+18,1.299030518,-0.409573392,-0.111612117,2.602034263
1.68029E+18,1.309106445,-0.369008669,0.380602076,3.089816027
1.68029E+18,1.319181396,-0.099462245,0.66046385,3.324137408
1.68029E+18,1.329256592,0.409251832,1.064234036,3.561207796
1.68029E+18,1.33933252,0.938321299,1.387039172,3.83231957
1.68029E+18,1.349407227,1.415141523,1.470492824,4.115228749
1.68029E+18,1.359482422,1.899332569,1.905140378,4.294650666
1.68029E+18,1.369558594,1.980737763,2.322857549,4.47767616
1.68029E+18,1.379633545,1.963801826,2.764805197,4.464115837
1.68029E+18,1.389708252,2.660911984,3.515011862,4.484688669
1.68029E+18,1.399784424,3.530547285,4.050952384,4.55364647
1.68029E+18,1.409859375,4.23731959,4.825670098,4.228590924
1.68029E+18,1.419935303,4.742904136,5.355276156,4.336524645
1.68029E+18,1.430010498,5.073872121,5.684614493,4.543268284
1.68029E+18,1.440085205,6.001083997,6.806378635,4.183726531
1.68029E+18,1.450161377,7.133318095,7.087952182,3.998264165
1.68029E+18,1.460236572,8.644019595,7.926962627,3.626405368
1.68029E+18,1.470311279,9.835754514,8.681264161,3.333322585
1.68029E+18,1.480387451,10.81242162,8.865447008,3.478016887
1.68029E+18,1.490462646,11.74080254,10.03140802,3.461309498
1.68029E+18,1.500537354,12.29268589,10.60024134,3.814264858
1.68029E+18,1.510613281,14.93288827,11.5258376,2.850499321
1.68029E+18,1.520688477,16.29649367,13.54971425,2.217432888
1.68029E+18,1.530763428,16.25721496,16.25955305,1.664682101
1.68029E+18,1.5408396,17.20080514,19.51288966,0.168600078
1.68029E+18,1.550914307,17.16495525,22.16239762,-1.573549878
1.68029E+18,1.560989258,16.39442096,23.47741288,-4.314683985
1.68029E+18,1.57106543,17.54738103,24.54494625,-8.099094971
1.68029E+18,1.581140625,17.8114914,25.885608,-10.39371339
1.68029E+18,1.591215332,13.31445821,27.51772872,-11.1296814
1.68029E+18,1.60129126,7.154045241,29.26196542,-11.56760403
1.68029E+18,1.611366455,-3.257070243,32.0100834,-11.93454349
1.68029E+18,1.62144165,-11.16723693,33.35273252,-10.86298978
1.68029E+18,1.631517334,-22.91347786,29.59489039,-8.724762526
1.68029E+18,1.641592285,-22.70369295,28.51281645,-7.49378573
1.68029E+18,1.65166748,-10.21298857,31.06355775,-6.149389475
1.68029E+18,1.661743408,-30.33013008,28.69637503,-4.047942096
1.68029E+18,1.671818604,-28.64990086,27.23307358,-0.802733263
1.68029E+18,1.681893555,-24.3380559,27.66261066,3.798586812
1.68029E+18,1.691969238,-24.72018592,22.1179459,0.684187548
1.68029E+18,1.702044434,-24.57681439,17.30259378,0.616177842
1.68029E+18,1.712119629,-14.3517683,14.983412,0.847358003
1.68029E+18,1.722195313,-16.45677892,14.8281665,0.434617744
1.68029E+18,1.732270508,-15.69776439,11.86582709,0.833978881
1.68029E+18,1.742345459,-14.47742881,10.82627829,3.186603499
1.68029E+18,1.752421387,-13.03434714,8.734266267,5.582414933
1.68029E+18,1.762496338,-14.47737153,6.232776783,6.31932051
1.68029E+18,1.772571777,-15.33140711,4.14526353,5.87735591
1.68029E+18,1.782647705,-15.54573024,3.263906811,5.840651443
1.68029E+18,1.792722656,-14.36286252,2.651066005,5.948726618
1.68029E+18,1.802797607,-12.75982176,2.442592474,6.396212611
1.68029E+18,1.812873535,-11.33460191,2.521464058,6.4953522
1.68029E+18,1.82294873,-8.134475497,2.097252265,6.204940098
1.68029E+18,1.833023926,-4.427566852,1.918087246,4.446563229
1.68029E+18,1.843099365,-3.482174592,2.771295436,2.086532718
1.68029E+18,1.853174561,-2.568281631,2.179624259,0.659512541
1.68029E+18,1.863249756,-1.97624922,1.294160105,0.632218291
1.68029E+18,1.873325684,-3.269607069,1.213694822,1.324507313
1.68029E+18,1.883400391,-4.684997306,0.547508795,2.619267138
1.68029E+18,1.893476563,-5.35756982,0.584023877,3.814271288
1.68029E+18,1.903551514,-4.857711542,0.750511201,4.568495079
1.68029E+18,1.913626709,-4.205797493,0.168766375,3.867659764
1.68029E+18,1.923702637,-4.442870219,0.883994081,3.052349343
1.68029E+18,1.933777832,-3.083144878,0.948698316,2.866649661
1.68029E+18,1.943852539,-2.542594525,0.44544572,2.873717115
1.68029E+18,1.953928711,-2.349438389,0.375065485,2.85070215
1.68029E+18,1.964003662,-1.610798536,0.6180714,3.193646403
1.68029E+18,1.974078613,-1.414765676,0.346461906,2.800802685
1.68029E+18,1.984154785,-0.749219115,0.383877152,2.285321599
1.68029E+18,1.994229736,-0.061405194,0.704387748,1.5668723
1.68029E+18,2.004304688,-0.138496909,0.493438474,0.547240499
1.68029E+18,2.014380615,0.043663785,0.515920939,0.308937354
1.68029E+18,2.024455811,-0.266084301,0.18655776,0.602314151
1.68029E+18,2.034530518,-0.849865602,-0.215634509,0.988138346
1.68029E+18,2.044606445,-0.89170714,-0.252752818,1.392842598
1.68029E+18,2.054681641,-0.716244482,-0.147835815,1.302958329
1.68029E+18,2.064756592,-0.502330513,-0.091374508,0.945568201
1.68029E+18,2.074832764,-0.298687471,0.179486799,0.603985884
1.68029E+18,2.084907959,-0.308214301,0.271822552,0.679520725
1.68029E+18,2.094982422,-0.961745722,-0.030666064,0.850733617
1.68029E+18,2.105058594,-1.299835228,-0.025797289,1.06443365
1.68029E+18,2.115133789,-1.648579108,-0.152490947,1.112666643
1.68029E+18,2.12520874,-1.412124806,-0.374051047,0.987502971
1.68029E+18,2.135284424,-0.66716101,-0.357989555,0.676274875
1.68029E+18,2.145359619,-0.034625323,0.189311443,0.46940498
1.68029E+18,2.15543457,0.260147897,0.181500769,0.351084305
1.68029E+18,2.165510742,-0.166682847,-0.046590486,0.324428938
1.68029E+18,2.175585693,-0.67657415,0.145361534,0.726372493
1.68029E+18,2.1856604,-1.262797876,0.020864217,1.254407941
1.68029E+18,2.195736572,-1.848252954,0.060420566,1.568048358
1.68029E+18,2.205811768,-1.770175735,0.19629794,1.592853714
1.68029E+18,2.215886719,-1.685776912,0.138285312,1.314940443
1.68029E+18,2.225962646,-1.313106798,0.159742818,1.026751862
1.68029E+18,2.236037598,-0.901785758,0.251602479,0.903745076
1.68029E+18,2.246112549,-1.216846272,0.467270306,0.788092159
1.68029E+18,2.256188477,-1.354985745,0.548546905,0.784624775
1.68029E+18,2.266263672,-1.387671625,0.699960579,0.902653189
1.68029E+18,2.276338379,-1.737538079,0.683587829,1.24972066
