time,seconds_elapsed,z,y,x
1.68029E+18,0.827518311,-1.769307375,-2.075463295,2.058595657
1.68029E+18,0.837594482,-1.90068233,-2.084500551,2.228353739
1.68029E+18,0.847669434,-2.048224449,-2.061654091,2.35266757
1.68029E+18,0.857744141,-2.177526474,-2.002438307,2.43996048
1.68029E+18,0.867820313,-2.292855501,-1.941624403,2.495378017
1.68029E+18,0.877895508,-2.394666672,-2.032060385,2.535401106
1.68029E+18,0.887971436,-2.484024048,-2.151577234,2.556513071
1.68029E+18,0.898046387,-2.574233294,-2.179690838,2.630064249
1.68029E+18,0.908122559,-2.665308475,-2.011967897,2.722959757
1.68029E+18,0.918197266,-2.740047693,-1.820438981,2.839787722
1.68029E+18,0.928273438,-2.808717012,-1.717486024,2.943280458
1.68029E+18,0.938348389,-2.868264437,-1.666978717,3.027168036
1.68029E+18,0.948423584,-2.92272377,-1.68230176,3.09396863
1.68029E+18,0.958499512,-2.979375601,-1.777684331,3.1482234
1.68029E+18,0.968574219,-3.024761438,-1.881005645,3.219500542
1.68029E+18,0.978650391,-3.048295259,-1.916281223,3.325021982
1.68029E+18,0.988725586,-3.049474001,-1.851792216,3.456658602
1.68029E+18,0.99880127,-3.016114235,-1.776261568,3.619081736
1.68029E+18,1.008876465,-2.961125135,-1.795958042,3.785292149
1.68029E+18,1.018952637,-2.888821602,-1.937567115,3.941652775
1.68029E+18,1.029027344,-2.816636086,-2.106618404,4.069060326
1.68029E+18,1.039102295,-2.737042904,-2.381173849,4.208512783
1.68029E+18,1.049178467,-2.692092657,-2.67340827,4.32883358
1.68029E+18,1.059253418,-2.664623737,-2.928603649,4.460809231
1.68029E+18,1.069329346,-2.672210217,-3.079909801,4.607553959
1.68029E+18,1.079404297,-2.675558567,-3.08965373,4.754021645
1.68029E+18,1.089480469,-2.68666172,-2.944336414,4.887253761
1.68029E+18,1.09955542,-2.668713331,-2.799148321,4.99394846
1.68029E+18,1.109631348,-2.642217636,-2.691986799,5.064814091
1.68029E+18,1.119706299,-2.621022701,-2.632717848,5.110384941
1.68029E+18,1.129781494,-2.607839823,-2.579442978,5.129606724
1.68029E+18,1.139857178,-2.57507062,-2.320996046,5.167641163
1.68029E+18,1.149932129,-2.532951593,-2.161687851,5.19589138
1.68029E+18,1.160008301,-2.469915628,-1.912830472,5.193585396
1.68029E+18,1.170083252,-2.413269281,-1.696189165,5.22454834
1.68029E+18,1.18015918,-2.331284285,-1.603859544,5.189244747
1.68029E+18,1.190234131,-2.237755775,-1.644440055,5.147082329
1.68029E+18,1.200310303,-2.138495684,-1.546441436,5.073527336
1.68029E+18,1.210385254,-2.022122383,-1.5932616,4.985887527
1.68029E+18,1.220460205,-1.879528403,-1.66942966,4.85614872
1.68029E+18,1.230536377,-1.741875172,-1.616288185,4.730722427
1.68029E+18,1.240611084,-1.601469755,-1.384438157,4.625599861
1.68029E+18,1.250687012,-1.482881904,-1.347861528,4.51454401
1.68029E+18,1.260762207,-1.390301704,-1.249811053,4.397681236
1.68029E+18,1.270838379,-1.268865824,-1.241624236,4.329948902
1.68029E+18,1.28091333,-1.141831636,-1.032286167,4.254323483
1.68029E+18,1.290989258,-1.04525876,-1.074205995,4.210787296
1.68029E+18,1.301064209,-0.954496264,-1.19143188,4.154485703
1.68029E+18,1.311140137,-0.881864369,-1.278755665,4.113188744
1.68029E+18,1.321215332,-0.820048869,-1.259869933,4.068810463
1.68029E+18,1.331290283,-0.763370991,-1.029290318,4.033832073
1.68029E+18,1.341366211,-0.699399292,-0.768904805,4.013762951
1.68029E+18,1.351441162,-0.670676053,-0.26339367,3.949967384
1.68029E+18,1.36151709,-0.623862922,-0.140801072,3.946505547
1.68029E+18,1.371592041,-0.608580649,-0.260082453,3.780296803
1.68029E+18,1.381668213,-0.592704833,-0.528582692,3.682411194
1.68029E+18,1.391743408,-0.585658431,-0.680715203,3.553896427
1.68029E+18,1.401818604,-0.543892026,-0.614804029,3.33399272
1.68029E+18,1.411894043,-0.56085366,-0.642289758,3.152447939
1.68029E+18,1.421969238,-0.496805042,-0.391901284,2.934233904
1.68029E+18,1.43204541,-0.406526268,0.032220148,2.671856403
1.68029E+18,1.442120117,-0.318937063,0.241752371,2.456849337
1.68029E+18,1.452196289,-0.248772636,0.362207413,2.221582413
1.68029E+18,1.46227124,-0.160760581,0.225646257,1.985461831
1.68029E+18,1.472347168,-0.106390029,-0.358086169,1.806834579
1.68029E+18,1.482422119,-0.10350541,-0.382416606,1.622758985
1.68029E+18,1.492498291,-0.133865178,-0.628909469,1.580917239
1.68029E+18,1.502573486,-0.160382152,-0.795007825,1.468269229
1.68029E+18,1.512648438,-0.225960091,-0.643496573,1.418703079
1.68029E+18,1.522724121,-0.305909157,-0.731260002,1.386040926
1.68029E+18,1.532799316,-0.40863207,-0.904994488,1.338465214
1.68029E+18,1.542875244,-0.519843817,-1.050315738,1.29346168
1.68029E+18,1.552950195,-0.633506179,-1.091965437,1.261858702
1.68029E+18,1.563026367,-0.757902145,-0.799330175,1.212963223
1.68029E+18,1.573101074,-0.874512672,-0.450675845,1.139013648
1.68029E+18,1.583177002,-0.997988462,-0.158680081,1.0616225
1.68029E+18,1.593252197,-1.118429661,0.097620413,0.885836244
1.68029E+18,1.603327393,-1.235146284,-0.03149249,0.744212806
1.68029E+18,1.61340332,-1.369690061,0.061893649,0.57297796
1.68029E+18,1.623478516,-1.473483086,0.020864604,0.418294013
1.68029E+18,1.633554199,-1.579206347,0.077245317,0.292581648
1.68029E+18,1.64362915,-1.655101061,0.306021512,0.172692239
1.68029E+18,1.653705322,-1.720416188,0.402151257,0.059689257
1.68029E+18,1.663780273,-1.775629878,0.555961132,-0.050960008
1.68029E+18,1.673856445,-1.834465504,0.586337149,-0.189706177
1.68029E+18,1.683931152,-1.911463618,0.530474186,-0.327151418
1.68029E+18,1.694006348,-2.000244617,0.657986283,-0.463256806
1.68029E+18,1.704082275,-2.091650724,0.759037375,-0.63473779
1.68029E+18,1.714157227,-2.176609993,0.724875927,-0.820219755
1.68029E+18,1.724233398,-2.265951633,0.831653357,-1.0766958
1.68029E+18,1.734308105,-2.313521385,1.01521492,-1.37767005
1.68029E+18,1.744384033,-2.377239943,1.087278962,-1.696800232
1.68029E+18,1.754459229,-2.481035471,1.14307487,-2.129630089
1.68029E+18,1.764535156,-2.612892151,0.81839782,-2.603286266
1.68029E+18,1.774610352,-2.792527676,0.917046368,-3.134375811
1.68029E+18,1.784685303,-2.972475767,0.963096917,-3.705818176
1.68029E+18,1.79476123,-3.058518648,0.842140436,-4.4530797
1.68029E+18,1.804836426,-3.196986437,1.264776349,-5.321255207
1.68029E+18,1.814912109,-3.330334902,1.336868644,-6.51049614
1.68029E+18,1.824987305,-3.340194941,1.931853771,-7.766458035
1.68029E+18,1.835063477,-3.375001431,2.319489241,-9.244504929
1.68029E+18,1.845138184,-3.202550888,2.931535721,-10.81665707
1.68029E+18,1.855214111,-3.084091902,2.822793961,-12.81205082
1.68029E+18,1.865289307,-2.685236454,1.725609183,-14.90071011
1.68029E+18,1.875364258,-1.839669585,0.489142388,-17.12832642
1.68029E+18,1.885440186,-0.565576017,-0.811817527,-19.21352005
