time,seconds_elapsed,z,y,x
1.68029E+18,0.826497314,-2.394936404,0.898234203,-1.687921523
1.68029E+18,0.836572266,-3.043642889,1.316251087,-1.408949683
1.68029E+18,0.846647461,-3.575826689,1.578553824,-1.103323061
1.68029E+18,0.856723145,-3.796905727,1.620552306,-1.082267998
1.68029E+18,0.86679834,-3.538980182,1.769571047,-1.338134856
1.68029E+18,0.876874512,-2.593653388,1.836900809,-1.760855242
1.68029E+18,0.886949219,-1.137434005,1.513017814,-2.092193228
1.68029E+18,0.897024414,-0.125757546,1.080087585,-2.374018704
1.68029E+18,0.907100342,0.264142519,0.899582915,-2.26509831
1.68029E+18,0.917175293,0.144652801,0.620518867,-1.771278436
1.68029E+18,0.927251465,-0.77099957,0.38988801,-1.202728607
1.68029E+18,0.937326172,-2.063489696,0.412643813,-0.74560677
1.68029E+18,0.947401367,-3.345623264,0.831390983,-0.490836475
1.68029E+18,0.957477295,-3.886083309,1.050098251,-0.293590732
1.68029E+18,0.96755249,-3.911521117,1.023039491,-0.400644747
1.68029E+18,0.977627686,-3.504045063,0.995361575,-0.903804112
1.68029E+18,0.987703125,-3.042177493,0.521828702,-1.365091252
1.68029E+18,0.99777832,-2.357839138,0.190983175,-1.45599785
1.68029E+18,1.007854492,-1.470909003,0.023429683,-1.592560284
1.68029E+18,1.017929199,-0.769026224,-0.099505353,-1.707353953
1.68029E+18,1.028004395,-0.41040977,-0.086647771,-2.011809193
1.68029E+18,1.038080566,-1.372869193,0.217943078,-2.531438632
1.68029E+18,1.048155273,-2.924341679,0.461708872,-3.17965178
1.68029E+18,1.058231201,-3.763114809,0.678019381,-3.669797935
1.68029E+18,1.068306396,-4.135577417,0.722282009,-3.768338973
1.68029E+18,1.078381348,-4.341805508,0.569337472,-4.06962026
1.68029E+18,1.08845752,-4.740361758,0.784085554,-4.010535034
1.68029E+18,1.098532227,-5.765276176,1.140770456,-4.140661881
1.68029E+18,1.108608398,-6.654905633,1.366079971,-4.45477693
1.68029E+18,1.11868335,-7.240705287,1.581695483,-4.354333858
1.68029E+18,1.128758545,-7.632536029,1.800851736,-4.577382735
1.68029E+18,1.138834473,-7.963719117,2.050077257,-4.198133827
1.68029E+18,1.14890918,-8.84450768,2.476850133,-3.501851352
1.68029E+18,1.158985352,-10.66372159,2.88593713,-2.96135039
1.68029E+18,1.169060547,-12.46593468,3.487163486,-1.709047313
1.68029E+18,1.179135254,-13.44846103,3.837009189,-0.529055439
1.68029E+18,1.189211426,-13.19351362,4.026270363,0.410459454
1.68029E+18,1.199286377,-12.15121289,4.440871739,1.447344003
