time,seconds_elapsed,z,y,x
1680291620125411300,2.50341137695312,0.312326669692993,0.271677941083908,0.647866189479827
1680291620135411200,2.5134111328125,0.323618948459625,0.121806524693965,0.719180345535278
1680291620145417500,2.52341748046875,0.329657793045043,0.0332659743726253,0.790180385112762
1680291620155411200,2.5334111328125,0.347512513399124,0.0185353960841894,0.864321947097778
1680291620165411300,2.54341137695312,0.368822962045669,0.0595331788063049,0.950366675853729
1680291620175411200,2.5534111328125,0.390849024057388,0.119363069534301,1.03911662101745
1680291620185411300,2.56341137695312,0.406207919120788,0.224519148468971,1.12037920951843
1680291620195411200,2.5734111328125,0.423923015594482,0.294454485177993,1.20665085315704
1680291620205411300,2.58341137695312,0.438217252492904,0.297997504472732,1.3033595085144
1680291620215412700,2.59341284179687,0.444866985082626,0.26221826672554,1.3956001996994
1680291620225411300,2.60341137695312,0.444797158241272,0.246754646301269,1.50325202941894
1680291620235411200,2.6134111328125,0.445547640323638,0.225496545433998,1.60737836360931
1680291620245411300,2.62341137695312,0.446402847766876,0.204081341624259,1.71986484527587
1680291620255411200,2.6334111328125,0.449195384979248,0.215338721871376,1.83331131935119
1680291620265411300,2.64341137695312,0.45446628332138,0.230016946792602,1.9444887638092
1680291620275411200,2.6534111328125,0.461988657712936,0.255760550498962,2.06805801391601
1680291620285411300,2.66341137695312,0.472163915634155,0.304734498262405,2.18400025367736
1680291620295411200,2.6734111328125,0.477399915456771,0.303111344575881,2.30256056785583
1680291620305411300,2.68341137695312,0.469650655984878,0.280928194522857,2.42035269737243
1680291620315411200,2.6934111328125,0.46848127245903,0.262270629405975,2.55046701431274
1680291620325411300,2.70341137695312,0.456717759370803,0.212249487638473,2.67309379577636
1680291620335411200,2.7134111328125,0.448881238698959,0.184411481022834,2.79491782188415
1680291620345411300,2.72341137695312,0.441550850868225,0.247749492526054,2.91141867637634
1680291620355411200,2.7334111328125,0.439910233020782,0.327877551317214,3.04064273834228
1680291620365411300,2.74341137695312,0.43587851524353,0.360183596611022,3.17072224617004
1680291620375411200,2.7534111328125,0.42123520374298,0.380237430334091,3.31350755691528
1680291620385411300,2.76341137695312,0.405038565397262,0.416906803846359,3.4773416519165
1680291620395411200,2.7734111328125,0.367444157600402,0.359677463769912,3.65494632720947
1680291620405411300,2.78341137695312,0.333689510822296,0.303146243095397,3.85651445388793
1680291620415411200,2.7934111328125,0.294262498617172,0.422038078308105,4.07145166397094
1680291620425411300,2.80341137695312,0.284506112337112,0.415056735277175,4.28954792022705
1680291620435411200,2.8134111328125,0.258762508630752,0.410536348819732,4.53731489181518
1680291620445411300,2.82341137695312,0.247697129845619,0.477295190095901,4.79588556289672
1680291620455411200,2.8334111328125,0.212842896580696,0.412892550230026,5.0571265220642
1680291620465411300,2.84341137695312,0.151634201407432,0.344370901584625,5.34842205047607
1680291620475411200,2.8534111328125,0.0259704999625682,0.1716880351305,5.65671682357788
1680291620485411300,2.86341137695312,-0.163153380155563,-0.062098816037178,5.98801517486572
1680291620495411200,2.8734111328125,-0.32241466641426,-0.413887381553649,6.32608556747436
1680291620505412900,2.88341284179687,-0.453715801239013,-0.727121591567993,6.66710519790649
1680291620515411200,2.8934111328125,-0.622803270816803,-0.743580043315887,6.98496484756469
1680291620525412900,2.90341284179687,-0.796847522258758,-0.607880711555481,7.30250978469848
1680291620535411200,2.9134111328125,-0.930749177932739,-0.498274058103561,7.61068248748779
1680291620545411300,2.92341137695312,-1.05342841148376,-0.334317803382873,7.89915084838867
1680291620555411200,2.9334111328125,-1.16504216194152,-0.122295223176479,8.17281818389892
1680291620565411300,2.94341137695312,-1.26510190963745,-0.200119450688362,8.42323780059814
1680291620575411200,2.9534111328125,-1.3826847076416,-0.573235929012298,8.65084648132324
1680291620585411300,2.96341137695312,-1.50534641742706,-0.758345544338226,8.85627174377441
1680291620595411200,2.9734111328125,-1.63186538219451,-0.676437258720398,9.028169631958
1680291620605411300,2.98341137695312,-1.73806869983673,-0.742532849311828,9.17182731628418
1680291620615411200,2.9934111328125,-1.87610673904418,-1.01457738876342,9.28185272216796
1680291620625411300,3.00341137695312,-2.12359452247619,-1.10055232048034,9.33866310119628
1680291620635411200,3.0134111328125,-2.42009091377258,-0.794945120811462,9.34430122375488
1680291620645411300,3.02341137695312,-2.61815094947814,-0.578960597515106,9.2915391921997
1680291620655411200,3.0334111328125,-2.59458899497985,-0.424062639474868,9.20552921295166
