time,seconds_elapsed,z,y,x
1.68029E+18,0.815928711,-4.881822778,5.393310411,0.217721983
1.68029E+18,0.826004639,-4.708318561,5.447033818,0.27578868
1.68029E+18,0.836079834,-4.518774479,5.683270678,0.584309416
1.68029E+18,0.846154785,-4.403672182,5.877898347,0.975322119
1.68029E+18,0.85622998,-4.436186212,6.213057938,1.257610536
1.68029E+18,0.866305908,-4.635970533,6.425488974,1.295722825
1.68029E+18,0.876380615,-4.804767595,6.393539008,1.033355206
1.68029E+18,0.886455811,-4.872884269,6.215282628,0.494319641
1.68029E+18,0.896531006,-4.846290861,6.034030573,0.115995739
1.68029E+18,0.906605713,-4.943614925,6.093942313,0.000787059
1.68029E+18,0.916681641,-5.394475363,6.23495062,0.191916949
1.68029E+18,0.926756836,-5.580221807,6.191793031,0.664466364
1.68029E+18,0.936831787,-6.008306349,6.652527213,1.043579371
1.68029E+18,0.946906982,-6.519906211,6.949577146,1.046424823
1.68029E+18,0.956982422,-7.013333871,6.956996482,1.070956915
1.68029E+18,0.967057373,-7.172022796,7.097749353,1.254885787
1.68029E+18,0.977132568,-7.192253099,7.54241912,1.486642287
1.68029E+18,0.987207764,-7.240424717,8.068415756,1.635024045
1.68029E+18,0.997283691,-6.913387058,8.385278058,1.836775283
1.68029E+18,1.007358398,-6.185356861,8.427493398,2.021950064
1.68029E+18,1.017433594,-5.454442633,8.320892387,2.199188499
1.68029E+18,1.027508545,-4.990246328,8.282513849,2.444370589
1.68029E+18,1.037583496,-4.569981519,8.141469301,2.738254752
1.68029E+18,1.047659668,-4.106443385,7.84963155,3.167178668
1.68029E+18,1.057734375,-3.976758436,7.873847123,3.523972875
1.68029E+18,1.06780957,-3.991984062,8.070432356,3.835781693
1.68029E+18,1.077884766,-4.389498695,8.139525182,4.143477523
1.68029E+18,1.087960693,-4.970490072,8.131303881,4.300838415
1.68029E+18,1.098035645,-5.31017094,8.037786224,4.212501375
1.68029E+18,1.108110596,-5.238423216,7.760201455,3.882763225
1.68029E+18,1.118185547,-5.02615643,7.356997671,3.827915198
1.68029E+18,1.128260498,-4.18345882,7.029204809,3.803862414
1.68029E+18,1.13833667,-3.305262027,6.969238709,3.655552552
1.68029E+18,1.148411621,-3.075396456,7.082082998,3.533364096
1.68029E+18,1.158486572,-3.283125014,7.029535064,3.32349911
1.68029E+18,1.168561523,-3.505228719,6.756144239,3.110183984
1.68029E+18,1.178637451,-3.544678686,6.232239023,3.327553646
1.68029E+18,1.188712646,-3.645483578,5.772485669,3.464521154
1.68029E+18,1.198787842,-3.638426645,5.800046461,3.276328194
