1.68029E+18,1.6936875,0.150818422,0.099577196,1.453188658,0
1.68029E+18,1.703762451,0.139289185,-0.111803681,1.389605641,0
1.68029E+18,1.713837646,0.145955071,-0.157972232,1.293641567,0
1.68029E+18,1.723913574,0.173532978,-0.031535029,1.203737974,0
1.68029E+18,1.733988525,0.224922135,0.084077053,1.090374351,0
1.68029E+18,1.744063477,0.287080795,0.11095798,0.971687913,0
1.68029E+18,1.754139404,0.363727391,0.049244817,0.838399351,0
1.68029E+18,1.764214355,0.45329991,-0.064859062,0.686173737,0
1.68029E+18,1.774289551,0.545908451,-0.202486426,0.495699942,0
1.68029E+18,1.784365723,0.65447855,-0.301159799,0.271384358,0
1.68029E+18,1.79444043,0.779960871,-0.3530792,0.008316239,0
1.68029E+18,1.804515381,0.872958004,-0.507367432,-0.339784682,0
1.68029E+18,1.814590576,0.933179259,-0.764598966,-0.736745894,0
1.68029E+18,1.824666504,0.946786046,-1.022807598,-1.218883395,0
1.68029E+18,1.834741455,0.965529382,-0.921117961,-1.807397485,0
1.68029E+18,1.84481665,1.016097784,-0.496384293,-2.496549845,0
1.68029E+18,1.854892334,1.079059124,-0.100681454,-3.294247389,0
1.68029E+18,1.864967529,1.127120852,0.136873767,-4.11357832,0
1.68029E+18,1.875042725,1.110095263,0.34941718,-4.894961834,0
1.68029E+18,1.885118408,1.060372472,0.8663221,-5.679002285,0
1.68029E+18,1.895193359,0.928888559,1.122370362,-6.300662994,0
1.68029E+18,1.905268555,0.731435239,1.154086232,-6.873624325,0
1.68029E+18,1.915344482,0.519615173,1.201300025,-7.361058235,0
1.68029E+18,1.925419678,0.359616011,1.199143052,-7.847225189,0
1.68029E+18,1.935494385,0.591281772,-0.339721709,-7.541176319,0
1.68029E+18,1.945569336,0.53758508,-0.440529764,-8.5123806,0
1.68029E+18,1.955645508,0.646792531,-0.084665656,-8.734780312,0
1.68029E+18,1.965720703,0.848485053,-0.129879341,-9.279147148,0
1.68029E+18,1.97579541,1.269924998,-0.044452056,-9.9071455,0
1.68029E+18,1.985871338,1.604650617,-0.051405657,-9.481458664,0
1.68029E+18,1.995946533,1.435784578,-2.147889137,-10.3928318,0
1.68029E+18,2.006021484,1.632947803,-2.833093643,-10.66582394,0
1.68029E+18,2.016097412,1.724821091,-1.986581206,-10.8963995,0
1.68029E+18,2.026172363,1.687107444,-1.999610543,-11.14475441,0
1.68029E+18,2.036247314,1.68882966,-2.220543623,-10.75634956,0
1.68029E+18,2.046323486,1.625412464,-2.060369253,-10.02707577,0
1.68029E+18,2.056398682,1.46568346,-1.501559973,-9.28426075,0
1.68029E+18,2.066473389,1.324285984,-0.371985853,-8.675157547,0
1.68029E+18,2.07654834,1.087982297,0.570570707,-8.144669533,0
1.68029E+18,2.086624512,0.729595423,1.298892736,-7.773318291,0
1.68029E+18,2.096699463,0.327020496,1.45121944,-7.338122368,0
1.68029E+18,2.106774658,-0.089333758,1.069001436,-6.902252197,0
1.68029E+18,2.116850586,-0.415456474,0.846380591,-6.510518551,0
1.68029E+18,2.126925293,-0.620240152,0.799068213,-5.948970318,0
1.68029E+18,2.137000488,-0.681693137,1.195114136,-5.323326111,0
1.68029E+18,2.147076416,-0.687338233,1.93461144,-4.732657909,0
1.68029E+18,2.157151611,-0.697165608,2.550993443,-4.218271255,0
1.68029E+18,2.167226318,-0.716757774,2.857203245,-3.747802258,0
1.68029E+18,2.17730249,-0.722174108,2.402778625,-3.214497805,0
1.68029E+18,2.187377686,-0.69362545,1.854283571,-2.697578669,0
1.68029E+18,2.197452393,-0.611542583,1.884984851,-2.148154974,0
1.68029E+18,2.207527588,-0.55256021,2.230193138,-1.609977603,0
1.68029E+18,2.21760376,-0.51100558,2.433866262,-1.077450514,0
1.68029E+18,2.227678467,-0.508236885,2.337207556,-0.555444658,0
1.68029E+18,2.237753662,-0.496332526,1.829948187,-0.079349473,0
1.68029E+18,2.24782959,-0.509873211,0.912366748,0.29184702,0
1.68029E+18,2.257904541,-0.502698362,0.09214054,0.564725161,0
1.68029E+18,2.267979492,-0.500355184,-0.49793002,0.79191792,0
1.68029E+18,2.27805542,-0.513041377,-0.984552622,0.985017657,0
1.68029E+18,2.288130371,-0.526098609,-0.995441318,1.07788384,0
1.68029E+18,2.298205566,-0.518403709,-0.502388537,1.065594912,0
1.68029E+18,2.308281738,-0.46568507,0.118772179,0.944627047,0
1.68029E+18,2.318356445,-0.379182667,0.338629425,0.774298489,0
1.68029E+18,2.328431396,-0.328313589,0.294328779,0.579119742,0
1.68029E+18,2.338506592,-0.304972827,0.36719206,0.3596825,0
1.68029E+18,2.34858252,-0.287460774,0.162311614,0.142942131,0
1.68029E+18,2.358657715,-0.271683961,-0.234579548,-0.027552644,0
1.68029E+18,2.368732422,-0.240939081,-0.347810775,-0.169792607,0
1.68029E+18,2.37880835,-0.193853065,-0.198038042,-0.28050819,0
1.68029E+18,2.388883545,-0.124987558,-0.002853082,-0.382659793,0
1.68029E+18,2.39895874,-0.032781731,0.18715708,-0.47178486,0
1.68029E+18,2.409034424,0.056612711,0.369655043,-0.503312409,0
1.68029E+18,2.419109375,0.114457898,0.517389119,-0.50097388,0
1.68029E+18,2.42918457,0.150406554,0.533536792,-0.492313832,0
1.68029E+18,2.439260498,0.165489629,0.481959641,-0.442886621,0
1.68029E+18,2.449335693,0.174317628,0.417695254,-0.381070226,0
1.68029E+18,2.4594104,0.185371608,0.248573348,-0.299715191,0
1.68029E+18,2.469486328,0.199284762,0.079530999,-0.221024185,0
1.68029E+18,2.479561523,0.208393306,-0.060970191,-0.158911541,0
1.68029E+18,2.489636719,0.203617841,-0.153728068,-0.081291348,0
1.68029E+18,2.49971167,0.182669416,-0.257609457,-0.004870612,0
1.68029E+18,2.509787354,0.139402524,-0.365869761,0.076550156,0
1.68029E+18,2.519862549,0.083957903,-0.375157535,0.151081905,0
1.68029E+18,2.529938232,0.024868058,-0.349058926,0.204083934,0
1.68029E+18,2.54001416,-0.02747291,-0.3117342,0.243637726,0
1.68029E+18,2.550089111,-0.074423455,-0.267053306,0.256473303,0
1.68029E+18,2.560164063,-0.117919527,-0.243995115,0.250794113,0
1.68029E+18,2.57023999,-0.15724422,-0.190079778,0.220655099,0
1.68029E+18,2.580314941,-0.185100615,-0.121116437,0.182737544,0
1.68029E+18,2.590390137,-0.19085899,0.003692969,0.150314137,0
1.68029E+18,2.600466309,-0.203045622,0.132675454,0.149778306,0
1.68029E+18,2.010240723,-0.649007082,-0.135718644,1.168881893,0
1.68029E+18,2.020315674,-0.499295741,-0.02967428,1.226953864,0
1.68029E+18,2.030391846,-0.410048425,-0.035470385,1.312761784,0
1.68029E+18,2.040467529,-0.336152434,-0.182608947,1.358937502,0
1.68029E+18,2.050543457,-0.274865389,-0.449170858,1.468015313,0
1.68029E+18,2.060619629,-0.23664023,-0.555226326,1.570515752,0
1.68029E+18,2.070695313,-0.205573395,-0.611875713,1.657415986,0
1.68029E+18,2.080770264,-0.179205984,-0.610972285,1.71406126,0
1.68029E+18,2.090846436,-0.116071753,-0.627991259,1.725561857,0
1.68029E+18,2.100922363,-0.08346168,-0.677246749,1.75223577,0
1.68029E+18,2.110998535,-0.081423558,-0.686363816,1.703834414,0
1.68029E+18,2.121074463,-0.054572158,-0.721664548,1.681518674,0
1.68029E+18,2.131150391,-0.04000733,-0.819443047,1.633814812,0
1.68029E+18,2.141225342,-0.009079347,-0.918632805,1.526055336,0
1.68029E+18,2.15130127,0.021747541,-0.89620018,1.400821328,0
1.68029E+18,2.161377441,0.070086934,-0.776942074,1.204369187,0
1.68029E+18,2.171453369,0.146175578,-0.651169538,0.973704338,0
1.68029E+18,2.181529297,0.23613508,-0.370312452,0.691988885,0
1.68029E+18,2.191605469,0.361445874,-0.183526307,0.342011958,0
1.68029E+18,2.201680664,0.503544152,-0.199821264,-0.013078594,0
1.68029E+18,2.211756104,0.638120055,-0.180060342,-0.371455908,0
1.68029E+18,2.221832275,0.751058102,-0.035125047,-0.740729034,0
1.68029E+18,2.231908203,0.909523368,0.281267554,-1.011416435,0
1.68029E+18,2.241984375,1.066793323,0.615594685,-1.268015504,0
1.68029E+18,2.252059326,1.254052162,0.706542432,-1.513106227,0
1.68029E+18,2.262135254,1.449897766,0.759394586,-1.721928477,0
1.68029E+18,2.272211426,1.601127267,0.709880829,-1.968643427,0
1.68029E+18,2.282287354,1.730722308,0.498806179,-2.193575382,0
1.68029E+18,2.292363525,1.806808829,0.301009208,-2.384135246,0
1.68029E+18,2.302439453,1.861323714,0.143988073,-2.566422939,0
1.68029E+18,2.31251416,1.925904751,0.108369097,-2.642483711,0
1.68029E+18,2.322590332,1.996162057,-0.087669753,-2.806242943,0
1.68029E+18,2.332666504,2.183491707,0.147597089,-3.007051945,0
1.68029E+18,2.342742432,2.457480669,1.007549882,-3.28939414,0
1.68029E+18,2.352818359,2.969230413,1.816220045,-3.818083525,0
1.68029E+18,2.362893555,3.65423727,2.578790665,-4.511792183,0
1.68029E+18,2.372969482,4.479388714,2.916742563,-5.469957829,0
1.68029E+18,2.383045654,5.135070801,2.421155453,-6.605083942,0
1.68029E+18,2.393121338,5.505008221,1.680374503,-7.821659565,0
1.68029E+18,2.403197266,5.873297691,0.098112285,-9.046769142,0
1.68029E+18,2.413273193,6.271791935,-0.702611566,-9.97574234,0
1.68029E+18,2.423348389,6.594634056,-0.574282229,-10.84138012,0
1.68029E+18,2.433424316,6.603525639,-0.597324967,-9.492043495,0
1.68029E+18,2.443500244,6.460826397,0.083545275,-10.25245571,0
1.68029E+18,2.453576416,6.083759785,0.798382163,-11.9238081,0
1.68029E+18,2.463652588,5.427630424,2.040336132,-11.93861198,0
1.68029E+18,2.473728516,4.686378479,3.3881464,-12.52906227,0
1.68029E+18,2.483803223,3.620098114,4.283529758,-13.0938673,0
1.68029E+18,2.493879395,2.383446217,4.770654202,-12.97252464,0
1.68029E+18,2.503955322,1.110085607,4.892808914,-12.62733459,0
1.68029E+18,2.514031494,-0.137177333,5.109572411,-11.9027729,0
1.68029E+18,2.524107178,-1.254438162,5.223579884,-10.71737289,0
1.68029E+18,2.534182373,-2.022505283,5.214972496,-9.423199654,0
1.68029E+18,2.544258545,-2.386093616,5.713264942,-8.206155777,0
1.68029E+18,2.554334473,-2.308350325,6.002277851,-7.029603958,0
1.68029E+18,2.5644104,-1.984518766,6.286543369,-5.864351749,0
1.68029E+18,2.574486328,-1.618570566,6.36291647,-4.873770237,0
1.68029E+18,2.584562256,-1.108271122,5.82536602,-4.023632526,0
1.68029E+18,2.594637451,-0.477100879,4.812299728,-3.214965105,0
1.68029E+18,2.604713379,0.180396736,3.247234344,-2.291186333,0
1.68029E+18,2.614789307,0.733229578,1.77316463,-1.499667645,0
1.68029E+18,2.624865234,1.203098416,0.792691469,-0.71810776,0
1.68029E+18,2.634941406,1.488899469,0.093173094,0.108398132,0
1.68029E+18,2.645017578,1.591083527,-0.22384876,0.806735754,0
1.68029E+18,2.655092041,1.570893288,-0.297569573,1.235781193,0
1.68029E+18,2.665168213,1.443680167,-0.530317724,1.407886624,0
1.68029E+18,2.675244385,1.175088167,-0.734876215,1.422901988,0
1.68029E+18,2.685320313,0.816691875,-0.819529772,1.293626428,0
1.68029E+18,2.695396484,0.415028334,-0.647675633,1.091381192,0
1.68029E+18,2.705471436,-0.003300835,-0.12375401,0.913307607,0
1.68029E+18,2.715547363,-0.399451107,0.343280017,0.800516605,0
1.68029E+18,2.725623535,-0.722011924,0.746076584,0.713793993,0
1.68029E+18,2.735699463,-0.975500107,1.026944995,0.586474121,0
1.68029E+18,2.745775391,-1.160788059,1.171146154,0.488910496,0
1.68029E+18,2.755851318,-1.255242109,1.175943732,0.418167621,0
1.68029E+18,2.76592627,-1.259558082,0.923083484,0.347622544,0
1.68029E+18,2.776002441,-1.210831046,0.686360478,0.289773107,0
1.68029E+18,2.786078125,-1.096578479,0.545992851,0.298371285,0
1.68029E+18,2.796154297,-0.942032158,0.362471998,0.371226847,0
1.68029E+18,2.806230469,-0.763360739,0.246413156,0.447278738,0
1.68029E+18,2.816306396,-0.566212475,0.197465852,0.509383678,0
1.68029E+18,2.826381348,-0.374644995,0.042767409,0.575989187,0
1.68029E+18,2.83645752,-0.212500021,-0.106199168,0.651023507,0
1.68029E+18,2.846533203,-0.079306245,-0.266688496,0.694314122,0
1.68029E+18,2.856609375,0.024647858,-0.424510598,0.70986861,0
1.68029E+18,2.866685303,0.107041992,-0.529219687,0.745845199,0
1.68029E+18,2.876760254,0.151678696,-0.592140913,0.766085982,0
1.68029E+18,2.886836426,0.174104393,-0.569613814,0.742196321,0
1.68029E+18,2.896912354,0.172035128,-0.526454091,0.695450366,0
1.68029E+18,2.906988525,0.149436504,-0.460039765,0.654116333,0
1.68029E+18,2.917064453,0.105271436,-0.492939383,0.593280971,0
1.68029E+18,2.927140381,0.029110458,-0.425644398,0.520771503,0
1.68029E+18,2.937215332,-0.048545193,-0.313631862,0.477073342,0
1.68029E+18,2.94729126,-0.141296953,-0.260154903,0.454907507,0
1.68029E+18,2.957367432,-0.211598277,-0.089786641,0.446775824,0
1.68029E+18,2.967443359,-0.254504293,0.102832451,0.436592162,0
1.68029E+18,2.977519287,-0.287518173,0.262521178,0.43379131,0
1.68029E+18,2.987594482,-0.324137956,0.327626944,0.414026946,0
1.68029E+18,2.99767041,-0.34711197,0.332151383,0.393619388,0
1.68029E+18,3.007746338,-0.347289413,0.303968072,0.361931145,0
1.68029E+18,1.801714355,-0.600771427,-0.855682611,0.950709343,0
1.68029E+18,1.811790527,-0.599380255,-0.707486808,0.954020202,0
1.68029E+18,1.821866455,-0.596945882,-0.484230787,0.955272138,0
1.68029E+18,1.831942627,-0.582796991,-0.244377702,0.941634357,0
1.68029E+18,1.842017334,-0.56003952,-0.076253407,0.931377709,0
1.68029E+18,1.852093262,-0.532191277,-0.019180838,0.917600274,0
1.68029E+18,1.862169434,-0.502754033,-0.083118275,0.901688397,0
1.68029E+18,1.872244629,-0.470225453,-0.249706686,0.896637559,0
1.68029E+18,1.882320313,-0.435126603,-0.398899913,0.905195355,0
1.68029E+18,1.892396484,-0.393666744,-0.457342505,0.91971606,0
1.68029E+18,1.902472412,-0.3449727,-0.43462202,0.930031836,0
1.68029E+18,1.912547363,-0.291462779,-0.356171906,0.927309096,0
1.68029E+18,1.922623535,-0.225718662,-0.215076044,0.922653317,0
1.68029E+18,1.932699219,-0.157109082,-0.048059978,0.891898394,0
1.68029E+18,1.942774414,-0.091280811,0.036222678,0.853405833,0
1.68029E+18,1.952850586,-0.017024899,0.087490924,0.806870222,0
1.68029E+18,1.962926514,0.042187028,0.060824156,0.756554842,0
1.68029E+18,1.973002441,0.103442952,0.055877507,0.702171564,0
1.68029E+18,1.983077393,0.153211579,0.102791749,0.656239748,0
1.68029E+18,1.99315332,0.211195499,0.193609506,0.603443801,0
1.68029E+18,2.003229492,0.265727699,0.310004562,0.552948654,0
1.68029E+18,2.013304443,0.322128981,0.37174511,0.506796777,0
1.68029E+18,2.023380371,0.385698915,0.503625929,0.462635934,0
1.68029E+18,2.033456543,0.454164952,0.610120952,0.432700098,0
1.68029E+18,2.043532471,0.528323352,0.581530273,0.393685311,0
1.68029E+18,2.053607178,0.598517597,0.505217314,0.340027243,0
1.68029E+18,2.06368335,0.675551891,0.349115074,0.264751643,0
1.68029E+18,2.073759277,0.764106214,0.116123669,0.171141371,0
1.68029E+18,2.083834229,0.850421607,-0.026622826,0.050136119,0
1.68029E+18,2.0939104,0.950086772,-0.117354453,-0.081790902,0
1.68029E+18,2.103986328,1.020111084,-0.298705339,-0.215783864,0
1.68029E+18,2.1140625,1.007071137,-0.718588829,-0.415161669,0
1.68029E+18,2.124137451,0.88869822,-1.103317261,-0.636045575,0
1.68029E+18,2.134213135,0.825863957,-0.991654456,-0.868193805,0
1.68029E+18,2.144289307,0.789390087,-0.357691407,-1.201988578,0
1.68029E+18,2.154364502,0.855779648,0.426350176,-1.54588604,0
1.68029E+18,2.16444043,1.153401732,1.325237989,-2.063645124,0
1.68029E+18,2.174516357,1.799147367,2.082641602,-2.742792845,0
1.68029E+18,2.184592529,2.711985111,2.605293512,-3.50026536,0
1.68029E+18,2.19466748,3.611237049,2.599194288,-4.48906374,0
1.68029E+18,2.204743652,4.385523796,2.342750788,-5.589250565,0
1.68029E+18,2.214819336,5.14393425,1.370978475,-6.877184868,0
1.68029E+18,2.224894287,5.895148754,0.515972793,-8.188114166,0
1.68029E+18,2.234970459,6.304918289,-0.368021756,-9.608261108,0
1.68029E+18,2.245046387,6.672557831,-1.049001098,-10.86457443,0
1.68029E+18,2.255121338,6.838087559,-0.851577997,-12.03074074,0
1.68029E+18,2.26519751,6.312399864,-0.463787138,-12.39972878,0
1.68029E+18,2.275273682,5.46009016,2.35235405,-11.00501919,0
1.68029E+18,2.285349609,4.560750008,1.891201019,-13.88444138,0
1.68029E+18,2.295424316,3.835505724,2.245929718,-13.87152576,0
1.68029E+18,2.305500488,2.379204512,4.754313469,-14.17951202,0
1.68029E+18,2.315576416,1.066446066,6.209525585,-13.74751663,0
1.68029E+18,2.325651367,-0.225256905,6.661035061,-13.03654766,0
1.68029E+18,2.335727539,-1.460421801,6.129264355,-11.99282551,0
1.68029E+18,2.345803467,-2.417437077,5.33598423,-10.59781933,0
1.68029E+18,2.355879639,-2.999054432,4.939676285,-9.110501289,0
1.68029E+18,2.365954346,-3.203188658,4.931110382,-7.645151615,0
1.68029E+18,2.376030273,-3.170343637,4.585112095,-6.116653442,0
1.68029E+18,2.386106445,-2.860789776,3.722262621,-4.623850346,0
1.68029E+18,2.396181396,-2.376491547,2.745410442,-3.212756634,0
1.68029E+18,2.406257568,-1.751592994,2.380088568,-1.968997359,0
1.68029E+18,2.416333496,-1.158679843,2.204588652,-0.869248807,0
1.68029E+18,2.426409424,-0.601209462,1.788836122,0.142671183,0
1.68029E+18,2.436484375,-0.132501647,0.601135254,0.847161591,0
1.68029E+18,2.446560547,0.225964621,-0.842770219,1.275666595,0
1.68029E+18,2.45663623,0.455464035,-1.719314098,1.561758637,0
1.68029E+18,2.466711426,0.584923267,-2.130471706,1.746289134,0
1.68029E+18,2.476787354,0.60706979,-2.455506802,1.717673779,0
1.68029E+18,2.486863037,0.52808547,-2.656228304,1.555405021,0
1.68029E+18,2.496939209,0.390045911,-2.34307766,1.404861689,0
1.68029E+18,2.50701416,0.271340311,-1.548159838,1.259929538,0
1.68029E+18,2.517090088,0.145982563,-0.597679377,1.027891874,0
1.68029E+18,2.527166016,0.048593692,0.259149551,0.752875626,0
1.68029E+18,2.537241211,-0.021466468,0.942774236,0.522208214,0
1.68029E+18,2.547317139,-0.050657641,1.449343085,0.308043987,0
1.68029E+18,2.557393311,-0.064569615,1.578241944,0.017010706,0
1.68029E+18,2.567468262,-0.061774094,1.726046324,-0.216035053,0
1.68029E+18,2.577543945,-0.050089549,1.778733492,-0.356747746,0
1.68029E+18,2.587620117,-0.032733992,1.599914193,-0.473706335,0
1.68029E+18,2.597696045,0.012250642,1.40502727,-0.546452284,0
1.68029E+18,2.607770996,0.088749409,1.228500485,-0.528502047,0
1.68029E+18,2.617847168,0.18508935,0.888971269,-0.447936118,0
1.68029E+18,2.627923096,0.287112117,0.592803299,-0.352690548,0
1.68029E+18,2.637998291,0.402737707,0.452157915,-0.254095048,0
1.68029E+18,2.648074219,0.525448203,0.349327117,-0.141055837,0
1.68029E+18,2.658149902,0.630567133,0.247051448,-0.044429433,0
1.68029E+18,2.668226074,0.693781793,0.072685227,0.004072324,0
1.68029E+18,2.67830127,0.721583247,-0.131225795,0.027640596,0
1.68029E+18,2.688376953,0.736935258,-0.2871885,0.047349054,0
1.68029E+18,2.698453125,0.714703202,-0.371951789,0.067799613,0
1.68029E+18,2.70852832,0.671365023,-0.457501054,0.051018234,0
1.68029E+18,2.718604248,0.601980448,-0.495256335,0.029059647,0
1.68029E+18,2.728680176,0.521202505,-0.515458822,0.02112822,0
1.68029E+18,2.738755859,0.434646696,-0.536036551,-0.013803228,0
1.68029E+18,2.748831055,0.349034876,-0.448022783,-0.056190901,0
1.68029E+18,2.758907227,0.263932168,-0.322685361,-0.081462018,0
1.68029E+18,2.76898291,0.171440601,-0.233938158,-0.105359092,0
1.68029E+18,2.779058105,0.088953793,-0.17293857,-0.130191505,0
