time,seconds_elapsed,z,y,x
1683743819729650400,0.035650390625,-0.01065931934863329,0.08156412839889526,-0.11431268602609634
1683743819739724300,0.045724365234375,-0.013880926184356213,0.09680323302745819,-0.12307228147983551
1683743819749798700,0.055798583984375,-0.01218209508806467,0.1259976029396057,-0.1316830813884735
1683743819759872500,0.06587255859375,-0.02560134045779705,0.18751288950443268,-0.13610002398490906
1683743819769947600,0.07594775390625,-0.0699179396033287,0.2835081219673157,-0.17148464918136597
1683743819780021500,0.086021484375,-0.12490665912628174,0.3090534210205078,-0.27197855710983276
1683743819790095600,0.096095703125,-0.16178718209266663,0.3164895176887512,-0.36687976121902466
1683743819800169500,0.10616943359375,-0.1875760853290558,0.33853915333747864,-0.42986664175987244
1683743819810243300,0.116243408203125,-0.20087352395057678,0.3370975852012634,-0.4431952238082886
1683743819820318500,0.126318359375,-0.18899744749069214,0.32272636890411377,-0.43723350763320923
1683743819830392300,0.136392333984375,-0.1450909823179245,0.26058709621429443,-0.42069554328918457
1683743819840466400,0.146466552734375,-0.06888212263584137,0.09278319031000137,-0.4104425311088562
1683743819850540300,0.156540283203125,-0.007557516917586327,-0.10117616504430771,-0.4173763394355774
1683743819860614700,0.16661474609375,-0.043556272983551025,-0.2670668363571167,-0.4348389804363251
1683743819870688500,0.1766884765625,-0.1336376965045929,-0.33255451917648315,-0.44027531147003174
1683743819880763600,0.186763671875,-0.2467246651649475,-0.3202400803565979,-0.4155369997024536
1683743819890837500,0.19683740234375,-0.35127025842666626,-0.327930212020874,-0.3718355894088745
1683743819900911600,0.20691162109375,-0.4140357971191406,-0.44063276052474976,-0.32722651958465576
1683743819910985500,0.2169853515625,-0.4444080889225006,-0.6316914558410645,-0.2736988365650177
1683743819921059300,0.227059326171875,-0.44608891010284424,-0.7953442931175232,-0.18073198199272156
1683743819931133400,0.237133544921875,-0.43365222215652466,-0.8977364301681519,-0.048799511045217514
1683743819941208300,0.247208251953125,-0.41068539023399353,-0.9706476330757141,0.09628820419311523
1683743819951282400,0.257282470703125,-0.38174188137054443,-1.0486506223678589,0.22685261070728302
1683743819961356300,0.267356201171875,-0.3695012927055359,-1.1272248029708862,0.33764052391052246
1683743819971430700,0.2774306640625,-0.39139726758003235,-1.1488828659057617,0.43949204683303833
1683743819981504500,0.28750439453125,-0.4221482574939728,-1.1230536699295044,0.5231781601905823
1683743819991578400,0.297578369140625,-0.46174973249435425,-1.0820263624191284,0.5748544335365295
1683743820001653500,0.307653564453125,-0.5011005997657776,-1.026094913482666,0.5768216848373413
1683743820011727400,0.317727294921875,-0.548949122428894,-0.9686444401741028,0.5367757081985474
1683743820021801500,0.327801513671875,-0.5958737730979919,-0.8729666471481323,0.4689052104949951
1683743820031875300,0.337875244140625,-0.63941490650177,-0.702936053276062,0.40410465002059937
1683743820041949400,0.347949462890625,-0.670630931854248,-0.47451668977737427,0.3324485123157501
1683743820052023300,0.358023193359375,-0.6835472583770752,-0.234295055270195,0.25377100706100464
1683743820062098400,0.368098388671875,-0.7026507258415222,-0.09717556089162827,0.11699366569519043
1683743820072172300,0.37817236328125,-0.7362188100814819,-0.10923249274492264,-0.10594487190246582
1683743820082246700,0.38824658203125,-0.7925341725349426,-0.18540263175964355,-0.3814745843410492
1683743820092320500,0.398320556640625,-0.8559030294418335,-0.21445879340171814,-0.605379581451416
1683743820102394400,0.408394287109375,-0.9650196433067322,0.020517772063612938,-0.8247562050819397
1683743820112468000,0.418468017578125,-1.1115750074386597,0.5802447199821472,-1.1044381856918335
1683743820122542000,0.4285419921875,-1.148223876953125,0.999805212020874,-1.2888858318328857
1683743820132616000,0.438615966796875,-0.9484229683876038,1.312930703163147,-1.4215160608291626
1683743820142690000,0.44868994140625,-0.5264765024185181,0.9940109848976135,-1.3849002122879028
1683743820152764200,0.45876416015625,0.036602865904569626,0.2730323374271393,-1.2174017429351807
1683743820162838000,0.468838134765625,0.5649964213371277,-0.317160427570343,-1.0198545455932617
1683743820172913200,0.4789130859375,1.064134120941162,-0.39116859436035156,-0.8659614324569702
1683743820182987000,0.488987060546875,1.5411525964736938,-0.34239381551742554,-0.7290253639221191
1683743820193061000,0.49906103515625,1.9448697566986084,-0.45602744817733765,-0.6178354620933533
1683743820203135000,0.509135009765625,2.178281545639038,-0.9840425252914429,-0.5838509798049927
1683743820213209000,0.519208984375,2.2309646606445312,-1.62943696975708,-0.5945348143577576
1683743820223283000,0.529282958984375,2.164306402206421,-2.0413827896118164,-0.5476691126823425
1683743820233358000,0.539358154296875,1.9764457941055298,-2.2208478450775146,-0.39712437987327576
1683743820243432000,0.549431884765625,1.6108050346374512,-2.2070624828338623,-0.1848408281803131
1683743820253506000,0.559506103515625,1.1074659824371338,-2.2749171257019043,-0.0012816550442948937
1683743820263580200,0.569580078125,0.5994316935539246,-2.495682954788208,0.09179603308439255
1683743820273654000,0.579654052734375,0.26021608710289,-2.6222927570343018,0.12393052875995636
1683743820283728100,0.58972802734375,0.13203515112400055,-2.4959919452667236,0.14490550756454468
1683743820293803000,0.599802978515625,0.156154602766037,-2.2881526947021484,0.1296304166316986
1683743820303877000,0.609877197265625,0.26178401708602905,-2.164574146270752,0.046922437846660614
1683743820313951000,0.619950927734375,0.4456055164337158,-2.0837090015411377,-0.09672553837299347
1683743820324024800,0.63002490234375,0.6802035570144653,-2.043483257293701,-0.26356497406959534
1683743820334099000,0.640098876953125,0.8486090898513794,-2.0417850017547607,-0.3920300006866455
1683743820344173000,0.650173095703125,0.896767795085907,-1.926948070526123,-0.5090386867523193
