time,seconds_elapsed,z,y,x
1683752229489939200,0.029939208984375,-0.6994511681586504,0.2035521492987871,-0.12761764126196504
1683752229500015000,0.04001513671875,-0.6551520077049732,0.16002192739099264,-0.004109627275913953
1683752229510090200,0.05009033203125,-0.5445312400817871,-0.01651186660081148,0.06708944973684847
1683752229520165000,0.0601650390625,-0.455462379053235,-0.13326777597814798,0.17887670385614035
1683752229530240000,0.070239990234375,-0.4279325670927763,-0.05059738381505012,0.7255329002026468
1683752229540315100,0.080315185546875,-0.30672026282846926,0.16315642602443695,0.8496436293222009
1683752229550390000,0.09039013671875,-0.2695540229946375,-0.001130173073709011,0.8506552175175398
1683752229560465200,0.100465087890625,-0.6369564258009195,-0.49209758075028653,0.9676752577237784
1683752229570540300,0.110540283203125,-0.8924287319511175,-0.252436007194221,0.8138610258664936
1683752229580615200,0.120615234375,-0.7399468446761369,-0.0023678981751203538,0.627706586092338
1683752229590691000,0.130691162109375,-0.4432382727742195,0.1856938365250826,0.6575692249145358
1683752229600766200,0.14076611328125,-0.03582008592188358,0.16812983052283526,0.5736143458988517
1683752229610841000,0.150841064453125,0.07422960381507873,0.08036240748167038,0.2574028358213603
1683752229620916200,0.160916259765625,0.24467209519445896,0.11073913330584764,-0.22783260407447814
1683752229630991000,0.1709912109375,0.45868426370918747,0.1556140478208661,-0.6243852596499025
1683752229641066000,0.18106591796875,0.5594453160971403,0.2357140049740672,-0.8339527237154543
1683752229651141000,0.19114111328125,0.5766647464454173,0.3468079430669546,-0.7021148344099521
1683752229661216000,0.201216064453125,0.5713362448990345,0.4200444441914558,0.08698489436134696
1683752229671292200,0.211292236328125,0.5443190586358309,0.511864065232873,0.10504311362132429
1683752229681367000,0.221366943359375,0.3203606656461954,0.5060471956476569,0.1384466399207711
1683752229691442000,0.23144189453125,-0.16474048034548758,0.4007373939141631,0.0699446199722588
1683752229701517000,0.24151708984375,-0.5561766696900129,0.2436538580626249,-0.0034067397035658356
1683752229711592200,0.25159228515625,-0.5148234995603561,0.26833149546235796,0.049483723484724754
1683752229721667000,0.2616669921875,0.06712824737727642,0.504413164705038,0.31224516372978683
1683752229731742200,0.2717421875,0.4092354654073715,0.7724582444414496,0.7271319328971206
1683752229741817000,0.281817138671875,0.30882629519701005,0.9626727732613682,1.1930232053756713
1683752229751892000,0.29189208984375,0.4954226335197687,0.8569707573398947,1.3712073969230054
1683752229761968000,0.301968017578125,0.38437048874199387,0.6255193782463669,1.2753716721080244
1683752229772043000,0.31204296875,0.15591770694255827,0.5321624646350741,1.031599156101793
1683752229782118100,0.3221181640625,-0.017488894939422607,0.5172925200223922,0.7625441686704755
1683752229792193300,0.332193359375,-0.24235212781429288,0.5403600918769836,0.5375374356716871
1683752229802268000,0.342267822265625,-0.6373106460660696,0.399090795750916,0.3100384474657476
1683752229812342500,0.352342529296875,-1.2633598934054373,0.10220482145547866,0.1053388816975057
1683752229822417700,0.362417724609375,-1.6292366940796374,-0.08242752331793307,0.17171733362078664
1683752229832492800,0.372492919921875,-1.3284271165996788,-0.4509487010210752,0.28007293279096485
1683752229842568700,0.382568603515625,-0.9149597127109765,-0.6905027225494385,0.45907881598472594
1683752229852643800,0.392643798828125,-0.49650516805946826,-0.9199214267715811,0.3484416817486286
